"geneSet","description","NES","FDR","Function","Datatype"
"R-HSA-3560783","Defective B4GALT7 causes EDS",0.442185769020463,0.170289855072464,"Reactome","FP_noCTC"
"R-HSA-888590","GABA synthesis",NA,-1.14564704002194,"Reactome","FP_noCTC"
"R-HSA-8941855","RUNX3 regulates CDKN1A transcription",1.2456749096948,0.496596734937271,"Reactome","FP_noCTC"
"R-HSA-390471","Association of TriC/CCT with target proteins during biosynthesis",-1.1402328447019,0.49759908462976,"Reactome","FP_noCTC"
"R-HSA-111957","Cam-PDE 1 activation",-1.13933491084674,0.497794511672527,"Reactome","FP_noCTC"
"R-HSA-1296071","Potassium Channels",1.24236885873753,0.500817585230292,"Reactome","FP_noCTC"
"R-HSA-446203","Asparagine N-linked glycosylation",-1.13424484045942,0.502366344955772,"Reactome","FP_noCTC"
"R-HSA-936964","Activation of IRF3",NA,-1.13376968862182,"Reactome","FP_noCTC"
"R-HSA-381771","Synthesis",NA,-1.12301500811604,"Reactome","FP_noCTC"
"R-HSA-400508","Incretin synthesis",NA,-1.12301500811604,"Reactome","FP_noCTC"
"R-HSA-445095","Interaction between L1 and Ankyrins",1.21127564649101,0.517998754347893,"Reactome","FP_noCTC"
"R-HSA-982772","Growth hormone receptor signaling",-1.11698960149446,0.518202071137187,"Reactome","FP_noCTC"
"R-HSA-6807878","COPI-mediated anterograde transport",-1.1171031955967,0.518784342699652,"Reactome","FP_noCTC"
"R-HSA-3000157","Laminin interactions",1.20573683741255,0.526477950536867,"Reactome","FP_noCTC"
"R-HSA-400511","Synthesis",NA,-1.10988626949903,"Reactome","FP_noCTC"
"R-HSA-1474151","Tetrahydrobiopterin (BH4) synthesis",NA,1.20278799929157,"Reactome","FP_noCTC"
"R-HSA-3781865","Diseases of glycosylation",1.18747164449916,0.54370540136021,"Reactome","FP_noCTC"
"R-HSA-170834","Signaling by TGF-beta Receptor Complex",1.18473499318783,0.543775137170387,"Reactome","FP_noCTC"
"R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)",-1.09902968895881,0.545150940445852,"Reactome","FP_noCTC"
"R-HSA-173623","Classical antibody-mediated complement activation",1.17973794883592,0.547926514565291,"Reactome","FP_noCTC"
"R-HSA-6806667","Metabolism of fat-soluble vitamins",-1.09616038505325,0.548341749006705,"Reactome","FP_noCTC"
"R-HSA-1222556","ROS and RNS production in phagocytes",-1.09229382265069,0.552085061037563,"Reactome","FP_noCTC"
"R-HSA-422085","Synthesis",NA,-1.08115581239662,"Reactome","FP_noCTC"
"R-HSA-447115","Interleukin-12 family signaling",-1.0779833936896,0.565923467839201,"Reactome","FP_noCTC"
"R-HSA-6811442","Intra-Golgi and retrograde Golgi-to-ER traffic",-1.07904551498714,0.566356173547226,"Reactome","FP_noCTC"
"R-HSA-112308","Presynaptic depolarization and calcium channel opening",1.15790140794642,0.578641656223963,"Reactome","FP_noCTC"
"R-HSA-977443","GABA receptor activation",1.14929496038847,0.578877502609086,"Reactome","FP_noCTC"
"R-HSA-5620922","BBSome-mediated cargo-targeting to cilium",-1.06718655030155,0.579166436348921,"Reactome","FP_noCTC"
"R-HSA-9796292","Formation of axial mesoderm",1.15446009187355,0.580612333514944,"Reactome","FP_noCTC"
"R-HSA-70326","Glucose metabolism",-1.06189431130269,0.588329997993691,"Reactome","FP_noCTC"
"R-HSA-5607764","CLEC7A (Dectin-1) signaling",-1.06056709335207,0.590298584928044,"Reactome","FP_noCTC"
"R-HSA-445355","Smooth Muscle Contraction",-1.05683723773817,0.591385849833244,"Reactome","FP_noCTC"
"R-HSA-3000170","Syndecan interactions",1.14088458118152,0.595128693954938,"Reactome","FP_noCTC"
"R-HSA-9793380","Formation of paraxial mesoderm",-1.05085691857062,0.601766955100072,"Reactome","FP_noCTC"
"R-HSA-6798695","Neutrophil degranulation",1.13651412352997,0.604418657461927,"Reactome","FP_noCTC"
"R-HSA-5260271","Diseases of Immune System",-1.0475760483538,0.606322624840405,"Reactome","FP_noCTC"
"R-HSA-5602358","Diseases associated with the TLR signaling cascade",-1.0475760483538,0.606322624840405,"Reactome","FP_noCTC"
"R-HSA-76002","Platelet activation",0.257134548946038,0.175843694493783,"Reactome","FP_noCTC"
"R-HSA-909733","Interferon alpha/beta signaling",1.13041135746987,0.610010213939011,"Reactome","FP_noCTC"
"R-HSA-176187","Activation of ATR in response to replication stress",-1.04092066404053,0.615403245317593,"Reactome","FP_noCTC"
"R-HSA-191273","Cholesterol biosynthesis",-1.03853006232596,0.618272517978912,"Reactome","FP_noCTC"
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",1.11356077043976,0.622194671992906,"Reactome","FP_noCTC"
"R-HSA-9660826","Purinergic signaling in leishmaniasis infection",1.11708102524824,0.629149618715865,"Reactome","FP_noCTC"
"R-HSA-9664424","Cell recruitment (pro-inflammatory response)",1.11708102524824,0.629149618715865,"Reactome","FP_noCTC"
"R-HSA-211935","Fatty acids",-1.02096774218964,0.638066834718453,"Reactome","FP_noCTC"
"R-HSA-5689880","Ub-specific processing proteases",-1.01790811226366,0.641158987748184,"Reactome","FP_noCTC"
"R-HSA-3000480","Scavenging by Class A Receptors",1.08477854576322,0.647849430319506,"Reactome","FP_noCTC"
"R-HSA-6803157","Antimicrobial peptides",-1.01065328151083,0.648633271859078,"Reactome","FP_noCTC"
"R-HSA-9617324","Negative regulation of NMDA receptor-mediated neuronal transmission",-1.00686705739587,0.654539432488444,"Reactome","FP_noCTC"
"R-HSA-209776","Metabolism of amine-derived hormones",1.0735246129014,0.658096861872306,"Reactome","FP_noCTC"
"R-HSA-1296072","Voltage gated Potassium channels",1.06972529032535,0.661753315260513,"Reactome","FP_noCTC"
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins",1.05816158118153,0.66629129525058,"Reactome","FP_noCTC"
"R-HSA-2187338","Visual phototransduction",-0.991801047167926,0.67728460101313,"Reactome","FP_noCTC"
"R-HSA-114608","Platelet degranulation",-0.986518006582557,0.680517021939602,"Reactome","FP_noCTC"
"R-HSA-5627123","RHO GTPases activate PAKs",1.04372840269006,0.686835361581224,"Reactome","FP_noCTC"
"R-HSA-2408508","Metabolism of ingested SeMet",NA,-0.980136198166097,"Reactome","FP_noCTC"
"R-HSA-177504","Retrograde neurotrophin signalling",-0.973428568397959,0.690825046833919,"Reactome","FP_noCTC"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+",-0.97766227431283,0.690964194982229,"Reactome","FP_noCTC"
"R-HSA-9006936","Signaling by TGFB family members",1.03910859137978,0.691244793445901,"Reactome","FP_noCTC"
"R-HSA-174824","Plasma lipoprotein assembly",NA,-0.974719682337594,"Reactome","FP_noCTC"
"R-HSA-451306","Ionotropic activity of kainate receptors",-0.969886741317191,0.694376415806475,"Reactome","FP_noCTC"
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor",-0.969886741317191,0.694376415806475,"Reactome","FP_noCTC"
"R-HSA-446353","Cell-extracellular matrix interactions",1.03172969039611,0.698433183979916,"Reactome","FP_noCTC"
"R-HSA-112310","Neurotransmitter release cycle",-0.966020093212372,0.700464102987428,"Reactome","FP_noCTC"
"R-HSA-202424","Downstream TCR signaling",1.02857480894404,0.701942218995308,"Reactome","FP_noCTC"
"R-HSA-425366","Transport of bile salts and organic acids",0.287119214784121,0.404761904761905,"Reactome","FP_noCTC"
"R-HSA-5627117","RHO GTPases Activate ROCKs",1.01769445770611,0.716845919973612,"Reactome","FP_noCTC"
"R-HSA-5621480","Dectin-2 family",1.01262578058471,0.722388447858152,"Reactome","FP_noCTC"
"R-HSA-199977","ER to Golgi Anterograde Transport",-0.949551071780115,0.729199326704585,"Reactome","FP_noCTC"
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events",-0.939921467135415,0.745304151026636,"Reactome","FP_noCTC"
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",0.985944158024539,0.74709724910988,"Reactome","FP_noCTC"
"R-HSA-432720","Lysosome Vesicle Biogenesis",-0.931131715813122,0.758752072327244,"Reactome","FP_noCTC"
"R-HSA-9833482","PKR-mediated signaling",-0.916302484841657,0.780895333311126,"Reactome","FP_noCTC"
"R-HSA-5339562","Uptake and actions of bacterial toxins",-0.911409698922193,0.785127889138439,"Reactome","FP_noCTC"
"R-HSA-2980767","Activation of NIMA Kinases NEK9",NA,-0.910556313760334,"Reactome","FP_noCTC"
"R-HSA-5083632","Defective C1GALT1C1 causes TNPS",0.955530372866421,0.786769290729941,"Reactome","FP_noCTC"
"R-HSA-948021","Transport to the Golgi and subsequent modification",-0.906562424022744,0.791885680214261,"Reactome","FP_noCTC"
"R-HSA-438064","Post NMDA receptor activation events",-0.90463767847137,0.792386324070029,"Reactome","FP_noCTC"
"R-HSA-425397","Transport of vitamins",NA,-0.900247337118243,"Reactome","FP_noCTC"
"R-HSA-75205","Dissolution of Fibrin Clot",-0.899136733792658,0.794850969280653,"Reactome","FP_noCTC"
"R-HSA-8876384","Listeria monocytogenes entry into host cells",-0.893168427707237,0.798265611732202,"Reactome","FP_noCTC"
"R-HSA-6794361","Neurexins and neuroligins",-0.879674633470056,0.81893163642016,"Reactome","FP_noCTC"
"R-HSA-9661069","Defective binding of RB1 mutants to E2F1",NA,-0.866919830675243,"Reactome","FP_noCTC"
"R-HSA-112316","Neuronal System",0.919786304602174,0.840337268380636,"Reactome","FP_noCTC"
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",-0.858682246800042,0.841307852892903,"Reactome","FP_noCTC"
"R-HSA-9022535","Loss of phosphorylation of MECP2 at T308",-0.849107130457229,0.849814039115986,"Reactome","FP_noCTC"
"R-HSA-5083636","Defective GALNT12 causes CRCS1",0.905240327932507,0.853066904307667,"Reactome","FP_noCTC"
"R-HSA-5682910","LGI-ADAM interactions",-0.837916437846738,0.866184995430305,"Reactome","FP_noCTC"
"R-HSA-977068","Termination of O-glycan biosynthesis",0.897735977922832,0.866238873983649,"Reactome","FP_noCTC"
"R-HSA-1236977","Endosomal/Vacuolar pathway",0.892109161829794,0.876253334034265,"Reactome","FP_noCTC"
"R-HSA-432722","Golgi Associated Vesicle Biogenesis",-0.824086596604011,0.888458976218929,"Reactome","FP_noCTC"
"R-HSA-5083625","Defective GALNT3 causes HFTC",0.877662201203559,0.898960451235585,"Reactome","FP_noCTC"
"R-HSA-1489509","DAG and IP3 signaling",0.875553526066664,0.902258788501766,"Reactome","FP_noCTC"
"R-HSA-418359","Reduction of cytosolic Ca++ levels",-0.803579275143487,0.910551725105175,"Reactome","FP_noCTC"
"R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane",-0.770895171891271,0.939866805060518,"Reactome","FP_noCTC"
"R-HSA-8964058","HDL remodeling",-0.757924825829838,0.943237828912489,"Reactome","FP_noCTC"
"R-HSA-442982","Ras activation upon Ca2+ influx through NMDA receptor",-0.766314150744741,0.943569089939722,"Reactome","FP_noCTC"
"R-HSA-6794362","Protein-protein interactions at synapses",-0.759066648430584,0.944702548042279,"Reactome","FP_noCTC"
"R-HSA-983170","Antigen Presentation: Folding",0.271443782267435,0.715105162523901,"Reactome","FP_noCTC"
"R-HSA-5140745","WNT5A-dependent internalization of FZD2",0.329440959384225,0.674858223062382,"Reactome","FP_noCTC"
"R-HSA-9716542","Signaling by Rho GTPases",0.168560243796102,0.99184339314845,"Reactome","FP_noCTC"
"R-HSA-438066","Unblocking of NMDA receptors",-0.244507781554042,0.882608695652174,"Reactome","FP_noCTC"
"R-HSA-112315","Transmission across Chemical Synapses",0.78589492210393,0.985332334351926,"Reactome","FP_noCTC"
"R-HSA-1855183","Synthesis of IP2",NA,0.778978390793689,"Reactome","FP_noCTC"
"R-HSA-111885","Opioid Signalling",-0.664442780802473,0.989732426446536,"Reactome","FP_noCTC"
"R-HSA-111996","Ca-dependent events",0.552105114758321,0.998484223765354,"Reactome","FP_noCTC"
"R-HSA-437239","Recycling pathway of L1",0.659343443369519,0.999054541149184,"Reactome","FP_noCTC"
"R-HSA-399719","Trafficking of AMPA receptors",0.665640996957474,0.999553863642679,"Reactome","FP_noCTC"
"R-HSA-399721","Glutamate binding",0.209363272887279,0.922495274102079,"Reactome","FP_noCTC"
"R-HSA-8849932","Synaptic adhesion-like molecules",-0.569108654437439,0.99958043423984,"Reactome","FP_noCTC"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",0.468198586954062,0.999782874064747,"Reactome","FP_noCTC"
"R-HSA-159854","Gamma-carboxylation",NA,0.717383624807126,"Reactome","FP_noCTC"
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",0.744092191440903,1,"Reactome","FP_noCTC"
"R-HSA-168799","Neurotoxicity of clostridium toxins",-0.634934951509127,1,"Reactome","FP_noCTC"
"R-HSA-112040","G-protein mediated events",0.713549029154714,1,"Reactome","FP_noCTC"
"R-HSA-5576892","Phase 0 - rapid depolarisation",0.6271674710879,1,"Reactome","FP_noCTC"
"R-HSA-112043","PLC beta mediated events",0.671095385439462,1,"Reactome","FP_noCTC"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",0.745244892621739,1,"Reactome","FP_noCTC"
"R-HSA-111933","Calmodulin induced events",0.576443485713774,1,"Reactome","FP_noCTC"
"R-HSA-111997","CaM pathway",0.576443485713774,1,"Reactome","FP_noCTC"
"R-HSA-9620244","Long-term potentiation",-0.4703956306902,1,"Reactome","FP_noCTC"
"R-HSA-5099900","WNT5A-dependent internalization of FZD4",0.42300897541228,1,"Reactome","FP_noCTC"
"R-HSA-420499","Class C/3 (Metabotropic glutamate/pheromone receptors)",2.30994538142213,0,"Reactome","IFG_CTCDT"
"R-HSA-9717189","Sensory perception of taste",2.2714682557748,0,"Reactome","IFG_CTCDT"
"R-HSA-9759194","Nuclear events mediated by NFE2L2",-2.29082746129006,0,"Reactome","IFG_CTCDT"
"R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",-2.29572559703127,0,"Reactome","IFG_CTCDT"
"R-HSA-5676590","NIK-->noncanonical NF-kB signaling",-2.30010296193268,0,"Reactome","IFG_CTCDT"
"R-HSA-6799198","Complex I biogenesis",-2.30341135400895,0,"Reactome","IFG_CTCDT"
"R-HSA-5387390","Hh mutants abrogate ligand secretion",-2.30453728141584,0,"Reactome","IFG_CTCDT"
"R-HSA-5362768","Hh mutants are degraded by ERAD",-2.31116090091986,0,"Reactome","IFG_CTCDT"
"R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D",-2.31716740763492,0,"Reactome","IFG_CTCDT"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G",-2.32779311966722,0,"Reactome","IFG_CTCDT"
"R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin",-2.34151093660442,0,"Reactome","IFG_CTCDT"
"R-HSA-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",-2.34161356658781,0,"Reactome","IFG_CTCDT"
"R-HSA-449147","Signaling by Interleukins",-2.34354882170955,0,"Reactome","IFG_CTCDT"
"R-HSA-9711123","Cellular response to chemical stress",-2.35884540804106,0,"Reactome","IFG_CTCDT"
"R-HSA-2262752","Cellular responses to stress",-2.41660017123995,0,"Reactome","IFG_CTCDT"
"R-HSA-163200","Respiratory electron transport",NA,-2.42665889562607,"Reactome","IFG_CTCDT"
"R-HSA-8953897","Cellular responses to stimuli",-2.42939037885217,0,"Reactome","IFG_CTCDT"
"R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport",-2.43582030371007,0,"Reactome","IFG_CTCDT"
"R-HSA-1236974","ER-Phagosome pathway",-2.43642710703154,0,"Reactome","IFG_CTCDT"
"R-HSA-71291","Metabolism of amino acids and derivatives",-2.44596320409751,0,"Reactome","IFG_CTCDT"
"R-HSA-1236975","Antigen processing-Cross presentation",-2.44966834588548,0,"Reactome","IFG_CTCDT"
"R-HSA-6783783","Interleukin-10 signaling",-2.47496164838019,0,"Reactome","IFG_CTCDT"
"R-HSA-9754678","SARS-CoV-2 modulates host translation machinery",-2.48620723199655,0,"Reactome","IFG_CTCDT"
"R-HSA-72695","Formation of the ternary complex",NA,-2.50466304140114,"Reactome","IFG_CTCDT"
"R-HSA-9031628","NGF-stimulated transcription",-2.520747928053,0,"Reactome","IFG_CTCDT"
"R-HSA-9735869","SARS-CoV-1 modulates host translation machinery",-2.53081761310261,0,"Reactome","IFG_CTCDT"
"R-HSA-611105","Respiratory electron transport",-2.53641633584416,0,"Reactome","IFG_CTCDT"
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling",-2.53667441311349,0,"Reactome","IFG_CTCDT"
"R-HSA-72649","Translation initiation complex formation",-2.55672421542748,0,"Reactome","IFG_CTCDT"
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)",-2.56610601432112,0,"Reactome","IFG_CTCDT"
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs",-0.706485941872664,0,"Reactome","IFG_CTCDT"
"R-HSA-72702","Ribosomal scanning and start codon recognition",-2.57759479677901,0,"Reactome","IFG_CTCDT"
"R-HSA-376176","Signaling by ROBO receptors",-2.63562472486167,0,"Reactome","IFG_CTCDT"
"R-HSA-927802","Nonsense-Mediated Decay (NMD)",-2.78291860944055,0,"Reactome","IFG_CTCDT"
"R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",-2.78291860944055,0,"Reactome","IFG_CTCDT"
"R-HSA-72312","rRNA processing",-2.80337691078344,0,"Reactome","IFG_CTCDT"
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs",-2.83109452671746,0,"Reactome","IFG_CTCDT"
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",-2.83505247815571,0,"Reactome","IFG_CTCDT"
"R-HSA-9711097","Cellular response to starvation",-2.84173651164769,0,"Reactome","IFG_CTCDT"
"R-HSA-8868773","rRNA processing in the nucleus and cytosol",-2.8527119712456,0,"Reactome","IFG_CTCDT"
"R-HSA-168255","Influenza Infection",-2.86051444173139,0,"Reactome","IFG_CTCDT"
"R-HSA-168273","Influenza Viral RNA Transcription and Replication",-2.86619956426412,0,"Reactome","IFG_CTCDT"
"R-HSA-2408522","Selenoamino acid metabolism",-2.94222397490294,0,"Reactome","IFG_CTCDT"
"R-HSA-72764","Eukaryotic Translation Termination",-2.96822371339343,0,"Reactome","IFG_CTCDT"
"R-HSA-72689","Formation of a pool of free 40S subunits",-2.9752581074289,0,"Reactome","IFG_CTCDT"
"R-HSA-192823","Viral mRNA Translation",-2.97711797048616,0,"Reactome","IFG_CTCDT"
"R-HSA-72766","Translation",-2.98050575145698,0,"Reactome","IFG_CTCDT"
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",-2.98157571931802,0,"Reactome","IFG_CTCDT"
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression",-2.99542660877806,0,"Reactome","IFG_CTCDT"
"R-HSA-72613","Eukaryotic Translation Initiation",-2.99938356428389,0,"Reactome","IFG_CTCDT"
"R-HSA-72737","Cap-dependent Translation Initiation",-2.99938356428389,0,"Reactome","IFG_CTCDT"
"R-HSA-2408557","Selenocysteine synthesis",-3.0056153051599,0,"Reactome","IFG_CTCDT"
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",-3.02517340922675,0,"Reactome","IFG_CTCDT"
"R-HSA-156842","Eukaryotic Translation Elongation",-3.026784246242,0,"Reactome","IFG_CTCDT"
"R-HSA-156902","Peptide chain elongation",-3.02764475759275,0,"Reactome","IFG_CTCDT"
"R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency",-3.06139130852444,0,"Reactome","IFG_CTCDT"
"R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",-3.06741569028354,0,"Reactome","IFG_CTCDT"
"R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C",-2.26829897046307,2.07417147198055e-05,"Reactome","IFG_CTCDT"
"R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation",-2.26930965401001,2.10608180231871e-05,"Reactome","IFG_CTCDT"
